organism,drugA,drugB,drugB_pheno,period,omega,AIC,term,hos_year,estimate,ci.lower,ci.upper,std.error,statistic,p.value,p.value.BH
E. coli,NIT,AMC,S,52,0.1208304866765305,109533.4188602035,slope,BWH_2013,0.004393880922511355,-0.013625259254367014,0.022413021099389724,0.009193607800455035,0.4779278187496622,0.6327032097761436,0.8765445006958502
E. coli,NIT,AMC,S,52,0.1208304866765305,109533.4188602035,slope,MGH_2007,1.1248267304123491e-4,-9.636588000713587e-4,0.0011886241461538285,5.490618611367661e-4,0.20486338790378403,0.8376795109160373,0.9383742373256795
E. coli,NIT,AMC,S,52,0.1208304866765305,109533.4188602035,slope,MGH_2008,6.099815081919784e-4,-4.5963972256718205e-4,0.0016796027389511389,5.457351457456344e-4,1.1177244363812497,0.2636888901352741,0.5554094376669263
E. coli,NIT,AMC,S,52,0.1208304866765305,109533.4188602035,slope,MGH_2009,0.004102592184638714,0.00304483189956784,0.005160352469709589,5.396835316436185e-4,7.601848016640746,2.9588686319334965e-14,1.0888636565515267e-12
E. coli,NIT,AMC,S,52,0.1208304866765305,109533.4188602035,slope,MGH_2010,3.277256516809936e-4,-7.114879562323609e-4,0.001366939259594348,5.302207673766146e-4,0.6180928244332814,0.5365163471323264,0.8388840039772922
E. coli,NIT,AMC,S,52,0.1208304866765305,109533.4188602035,slope,MGH_2011,0.00872516047705889,0.007724278204894502,0.009726042749223278,5.10663604055595e-4,17.08592585758079,2.637047830408311e-65,4.852168007951292e-63
E. coli,NIT,AMC,S,52,0.1208304866765305,109533.4188602035,slope,MGH_2012,-0.001345870656768435,-0.0023515031724308036,-3.402381411060666e-4,5.130872422119334e-4,-2.623083456463172,0.008715853752178203,0.054502718687890944
E. coli,NIT,AMC,S,52,0.1208304866765305,109533.4188602035,slope,MGH_2013,6.217446051502923e-4,-3.6980014459599294e-4,0.0016132893548965776,5.058994744635432e-4,1.2289884384829448,0.21908065053412384,0.5219621507798392
E. coli,NIT,AMC,S,52,0.1208304866765305,109533.4188602035,slope,MGH_2014,0.0012918325003813556,3.0015774271887046e-4,0.002283507258043841,5.059658062518951e-4,2.5532011934779177,0.01067607574604967,0.062361839278512354
E. coli,NIT,AMC,S,52,0.1208304866765305,109533.4188602035,slope,MGH_2015,-0.003493422284079853,-0.004488905614360862,-0.002497938953798843,5.079089912535411e-4,-6.878047729491729,6.123217748363889e-12,1.6095315224270793e-10
E. coli,NIT,AMC,S,52,0.1208304866765305,109533.4188602035,slope,MGH_2016,2.1919315329444185e-4,-7.747608204353302e-4,0.001213147127024214,5.071286929606638e-4,0.43222392330982523,0.6655801268112089,0.8815505903925425
E. coli,NIT,AMC,S,52,0.1208304866765305,109533.4188602035,intercept,BWH_2013,4.240796705263772,3.839889451118423,4.641703959409122,0.20454827604366946,20.732497908505447,3.625394551735012e-95,6.738107045648911e-95
E. coli,NIT,AMC,S,52,0.1208304866765305,109533.4188602035,intercept,MGH_2007,4.103319760642264,4.071093078673349,4.1355464426111785,0.016442486812571253,249.55591008928366,0,0
E. coli,NIT,AMC,S,52,0.1208304866765305,109533.4188602035,intercept,MGH_2008,4.137835268398856,4.105407603362085,4.170262933435627,0.016545031078405322,250.09534577421158,0,0
E. coli,NIT,AMC,S,52,0.1208304866765305,109533.4188602035,intercept,MGH_2009,4.057325003702593,4.02525300529915,4.089397002106037,0.016363565175903094,247.94871778170875,0,0
E. coli,NIT,AMC,S,52,0.1208304866765305,109533.4188602035,intercept,MGH_2010,4.182650230929507,4.151532029131604,4.21376843272741,0.01587692531258701,263.442080162307,0,0
E. coli,NIT,AMC,S,52,0.1208304866765305,109533.4188602035,intercept,MGH_2011,4.035464020096307,4.005161273514377,4.065766766678237,0.015460869087878496,261.01146042690175,0,0
E. coli,NIT,AMC,S,52,0.1208304866765305,109533.4188602035,intercept,MGH_2012,4.438325807988619,4.407941094190054,4.468710521787184,0.015502689864832131,286.29391716446355,0,0
E. coli,NIT,AMC,S,52,0.1208304866765305,109533.4188602035,intercept,MGH_2013,4.294356162161971,4.264718003220901,4.32399432110304,0.015121787530205455,283.98469120030177,0,0
E. coli,NIT,AMC,S,52,0.1208304866765305,109533.4188602035,intercept,MGH_2014,4.304406603598051,4.2746365541789535,4.334176653017148,0.015189079826935358,283.3882402780508,0,0
E. coli,NIT,AMC,S,52,0.1208304866765305,109533.4188602035,intercept,MGH_2015,4.2931780880203565,4.262847119065969,4.323509056974744,0.015475268522092024,277.4218800721645,0,0
E. coli,NIT,AMC,S,52,0.1208304866765305,109533.4188602035,intercept,MGH_2016,4.08121712166873,4.0514600930705855,4.110974150266874,0.01518243642886507,268.81173787821433,0,0
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,amplitude,NA,0.02435425154653289,0.00941031229559785,0.03929819079746793,0.007624598905291591,3.194168224328582,0.001403251132961504,0.003061638835552372
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,phase,NA,10.310365921727689,6.611740843734988,14.008990999720389,1.887088286910874,5.463637283555796,4.6879384758611194e-8,9.375876951722239e-8
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,slope,BWH_2007,0.0018874026258710915,-9.617959775080397e-4,0.004736601229250223,0.0014536994688949627,1.2983444420639505,0.1941752518924985,0.49726583756838777
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,slope,BWH_2008,-2.4004495696310175e-4,-0.002862767894272667,0.002382677980346464,0.0013381485364002963,-0.17938588313135834,0.857635473945547,0.9417357990358864
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,slope,BWH_2009,0.0034064614407907294,9.415118130250474e-4,0.005871411068556411,0.001257650470727468,2.708591552325596,0.006759346581285279,0.04606369522061079
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,slope,BWH_2010,-0.0013431786259959727,-0.003700610158944269,0.001014252906952324,0.0012027932918887369,-1.1167160933253875,0.2641213358470438,0.5554094376669263
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,slope,BWH_2011,0.0021176416855325036,-1.8912181844972422e-4,0.004424405189514731,0.0011769417816744003,1.7992747971949787,0.07198151393076577,0.2943244125169089
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,slope,BWH_2012,0.001416016042870883,-8.460342303359546e-4,0.0036780663160777207,0.0011541284896302187,1.2269136890681667,0.21986106301175923,0.5219621507798392
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,slope,BWH_2013,-0.00758414707698385,-0.01387629512641361,-0.0012919990275540895,0.003210338607781277,-2.362413440937743,0.018160355477809316,0.09685522921498302
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,slope,MGH_2007,4.658253524736714e-4,-0.0015229437107040144,0.002454594415651357,0.001014696738748693,0.45907839720478405,0.646179952302774,0.880719342397855
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,slope,MGH_2008,9.82319755177271e-4,-9.133837650269596e-4,0.0028780232753815014,9.672134463476362e-4,1.0156183817405338,0.3098162776378622,0.5969235087472947
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,slope,MGH_2009,0.002732766535739805,8.304721326217665e-4,0.004635060938857844,9.705762035032759e-4,2.8156125463162374,0.004870422093220386,0.037060633797917596
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,slope,MGH_2010,-2.4313055562975158e-4,-0.002070141657357624,0.0015838805460981205,9.321656500522984e-4,-0.2608233371569859,0.7942298679408017,0.9383742373256795
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,slope,MGH_2011,0.0065554630134250285,0.004801695786584151,0.008309230240265905,8.947956394476479e-4,7.326212516493349,2.404654929356398e-13,6.8070231846396495e-12
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,slope,MGH_2012,-0.0011420351886365233,-0.0029103424120828316,6.26272034809785e-4,9.022141413793775e-4,-1.2658138863690256,0.20558587857190572,0.5077557269426933
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,slope,MGH_2013,0.0011192029749042091,-5.588587239761529e-4,0.0027972646737845714,8.561696603186074e-4,1.3072210179553885,0.19114393391882464,0.49726583756838777
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,slope,MGH_2014,8.949947538172676e-4,-7.980741933837541e-4,0.0025880637010182892,8.638265603632178e-4,1.0360815409993231,0.30016933320216366,0.5899399172018345
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,slope,MGH_2015,-0.0034191283675160423,-0.0051170540389064946,-0.0017212026961255901,8.663045264012369e-4,-3.9467973020060634,7.931652310121744e-5,9.121400156640006e-4
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,slope,MGH_2016,2.735828298252397e-4,-0.0014339434494247284,0.0019811091090752076,8.712028857258183e-4,0.314028837952381,0.753500503813104,0.9227612748329884
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,intercept,BWH_2007,4.233898391064297,4.147333477450248,4.320463304678347,0.04416658382340796,95.86203017178708,0,0
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,intercept,BWH_2008,4.299937044306663,4.218790741125458,4.381083347487868,0.04140193586273877,103.85835721697626,0,0
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,intercept,BWH_2009,4.136286020143179,4.062075139787923,4.210496900498435,0.03786338980747733,109.24235894289468,0,0
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,intercept,BWH_2010,4.362045511807806,4.2891765056164335,4.434914517999179,0.037178747551564015,117.32631675550635,0,0
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,intercept,BWH_2011,4.231206322056431,4.161607776466862,4.300804867645999,0.0355101145421818,119.15496124435926,0,0
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,intercept,BWH_2012,4.50619810379365,4.436662653690046,4.575733553897253,0.035477922376171256,127.01414857427608,0,0
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,intercept,BWH_2013,4.60806424141296,4.510239962831806,4.705888519994113,0.049911263346050984,92.32513730345303,0,0
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,intercept,MGH_2007,4.189946608030522,4.129534946045943,4.2503582700151,0.030822842899715708,135.93640994319728,0,0
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,intercept,MGH_2008,4.197782518968638,4.1405699655701245,4.2549950723671515,0.029190614648942088,143.80589684228428,0,0
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,intercept,MGH_2009,4.180269996299073,4.122221208710356,4.238318783887789,0.02961727258592391,141.14297608503674,0,0
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,intercept,MGH_2010,4.251473924541766,4.19664280430901,4.306305044774521,0.027975575401005447,151.97091976127743,0,0
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,intercept,MGH_2011,4.14295986271001,4.089718757546001,4.19620096787402,0.027164328316218355,152.51471762828285,0,0
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,intercept,MGH_2012,4.489343342162245,4.435525463541387,4.543161220783103,0.027458605895499436,163.49494796813644,0,0
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,intercept,MGH_2013,4.380044293634028,4.328628472947388,4.431460114320668,0.02623304361314873,166.96668363096947,0,0
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,intercept,MGH_2014,4.399582970048916,4.348634502560247,4.4505314375375855,0.025994593722407283,169.24992238891912,0,0
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,intercept,MGH_2015,4.3645674739476945,4.312914700562657,4.416220247332732,0.02635394006852566,165.61347041842404,0,0
E. coli,NIT,AMP,NS,52,0.1208304866765305,110005.35843921495,intercept,MGH_2016,4.152501851337563,4.1014130480633035,4.203590654611823,0.026066194928703778,159.3060230960246,0,0
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,amplitude,NA,0.026884896519967862,0.018253726564500205,0.03551606647543552,0.004403739060283366,6.105015794972626,1.0348891853846604e-9,2.483734044923185e-8
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,phase,NA,8.118184829625223,5.730175928735788,10.506193730514658,1.2183942764896425,6.663019505487832,2.708266965552327e-11,5.908946106659621e-11
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,slope,BWH_2007,0.0015101155197029775,-1.3369660590978848e-4,0.0031539276453157435,8.386950671435532e-4,1.8005537159603948,0.07177882944625373,0.2943244125169089
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,slope,BWH_2008,5.42071434915725e-4,-0.0010529937253383832,0.002137136595169833,8.13823709433326e-4,0.6660796787220357,0.5053630189155911,0.8085808302649458
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,slope,BWH_2009,0.0038187951871770744,0.0022464077321763176,0.005391182642177831,8.022532390408953e-4,4.760086966731971,1.9401010317041e-6,2.745989152565803e-5
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,slope,BWH_2010,7.786670736079039e-5,-0.0014771703562464493,0.00163290377096803,7.93400835869013e-4,0.09814296108662764,0.9218191385263248,0.9502225293492647
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,slope,BWH_2011,0.0028615544321540544,0.0013740513707208482,0.00434905749358726,7.589440791598422e-4,3.7704417370536976,1.631324076572422e-4,0.001715220743367575
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,slope,BWH_2012,-0.0025989472921240458,-0.0040260068685550425,-0.0011718877156930486,7.281049997282917e-4,-3.5694677183838865,3.5801750908076807e-4,0.0033782164959416067
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,slope,BWH_2013,-0.00880791161424246,-0.01278545223092407,-0.004830370997560851,0.0020293947480953447,-4.340166752924231,1.4263314497268067e-5,1.6931934629014995e-4
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,slope,MGH_2007,4.932340254117725e-4,-6.857844995559158e-4,0.0016722525503794607,6.015511174019709e-4,0.8199370114080955,0.41225563626972284,0.7122538692359531
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,slope,MGH_2008,1.3314359196591545e-4,-0.0010315564809631201,0.0012978436648949509,5.9424565048952e-4,0.22405480268342923,0.8227155085275993,0.9383742373256795
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,slope,MGH_2009,0.004395317374884547,0.003249358573002797,0.005541276176766297,5.846836018013228e-4,7.517428847573681,5.67251327364653e-14,1.7395707372516027e-12
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,slope,MGH_2010,5.263034282922502e-4,-6.127463677463144e-4,0.0016653532243308148,5.811585340461582e-4,0.9056107713466852,0.36514594728134786,0.6619394512292415
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,slope,MGH_2011,0.010453690169505876,0.009354140267516974,0.011553240071494778,5.610051565549222e-4,18.63385754544747,2.9869109550707353e-77,1.0991832314660305e-74
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,slope,MGH_2012,-0.0011405875305100556,-0.0022385120137870737,-4.266304723303722e-5,5.601758460549821e-4,-2.0361240823619964,0.04174276816477147,0.1896461566004432
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,slope,MGH_2013,0.0010842531074157034,-1.6011738862139243e-5,0.002184517953693546,5.613699307520913e-4,1.9314413687300334,0.05343372150419109,0.23133658251226258
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,slope,MGH_2014,0.0021100244844366287,0.0010089313771874345,0.003211117591685823,5.617925206455204e-4,3.7558785617368713,1.7291575711981706e-4,0.0017675832950025743
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,slope,MGH_2015,-0.004281691614196345,-0.0053914569469924985,-0.0031719262814001907,5.662172068210651e-4,-7.56192422733885,4.0341697172577376e-14,1.3496131417734977e-12
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,slope,MGH_2016,4.670676234926139e-4,-6.388995698344193e-4,0.0015730348168196471,5.642793449526428e-4,0.8277241186841822,0.4078304157837136,0.707932042492484
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,intercept,BWH_2007,4.086368159385772,4.036159985762949,4.136576333008596,0.025616885829973807,159.51853736274197,0,0
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,intercept,BWH_2008,4.126412123658568,4.078121400709535,4.174702846607601,0.024638576693216733,167.47769869331023,0,0
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,intercept,BWH_2009,4.063984624432201,4.016195417448585,4.1117738314158165,0.024382696498798696,166.67494608860952,0,0
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,intercept,BWH_2010,4.227702309372835,4.180171473925368,4.275233144820302,0.02425087186416888,174.3319717762125,0,0
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,intercept,BWH_2011,4.148033220267478,4.101778880722998,4.194287559811958,0.023599586476755675,175.767199325847,0,0
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,intercept,BWH_2012,4.438701450347059,4.395509252925479,4.481893647768639,0.022037240358636377,201.41820745752023,0,0
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,intercept,BWH_2013,4.499945850349213,4.437289503824524,4.562602196873901,0.03196811115863038,140.76358243437755,0,0
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,intercept,MGH_2007,4.072814035436685,4.0372837160473445,4.108344354826025,0.018128047081272324,224.6692110395177,0,0
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,intercept,MGH_2008,4.133949592592667,4.098250483618179,4.169648701567155,0.018214165799003763,226.9634326497004,0,0
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,intercept,MGH_2009,4.031832710880774,3.997120993285585,4.0665444284759635,0.017710385430033837,227.6535836449648,0,0
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,intercept,MGH_2010,4.163572420409441,4.129268266463768,4.197876574355114,0.01750244097149725,237.88524281783467,0,0
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,intercept,MGH_2011,3.9903960092238946,3.956810464953571,4.023981553494218,0.01713579664485765,232.86901052373238,0,0
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,intercept,MGH_2012,4.421709865478756,4.388172851118635,4.455246879838877,0.017111036031609322,258.4127493689163,0,0
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,intercept,MGH_2013,4.2623017913704055,4.229232269030319,4.2953713137104925,0.016872515311982632,252.6180425714817,0,0
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,intercept,MGH_2014,4.282998460356442,4.24960421050998,4.316392710202904,0.017038195655568987,251.37629282690685,0,0
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,intercept,MGH_2015,4.2982096648126875,4.264095719331959,4.332323610293416,0.017405394053062007,246.94698963489046,0,0
E. coli,NIT,AMP,S,52,0.1208304866765305,80170.69491214008,intercept,MGH_2016,4.045012967407893,4.011592166835099,4.0784337679806875,0.01705174219343483,237.21992283963115,0,0
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,amplitude,NA,0.1538701301056027,0.050618303701176065,0.25712195651002934,0.052680471283586786,2.920819164226853,0.003533089468416094,0.00652262671092202
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,phase,NA,51.22407365070452,42.7239129427853,59.72423435862375,4.3368963792025825,-0.17891281724331828,0.8580256021622293,0.8580256021622293
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,slope,BWH_2013,-8.532199612759125e-4,-0.05038965870093751,0.04868321877838568,0.025274157653099098,-0.03375859140339307,0.9730732707849612,0.98376638365073
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,slope,BWH_2014,0.0018428398044249966,-0.022347392144424154,0.02603307175327415,0.012342181866431538,0.14931231968289024,0.8813233468653622,0.9455597424094848
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,slope,BWH_2015,-0.015539931365475736,-0.04109046903810164,0.010010606307150168,0.013036228152234068,-1.1920573331491287,0.23339050434932765,0.5334640099413203
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,slope,BWH_2016,-0.0032941140652737347,-0.02582746566558373,0.01923923753503626,0.01149681921609285,-0.2865239509605185,0.7745086940443511,0.9344891783879384
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,slope,BWH_2017,0.006526825425731714,-0.012779017492481365,0.025832668343944792,0.009850100854145847,0.662615086117074,0.5076590259186393,0.8087381884764471
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,slope,BWH_2018,-0.0022123242667087414,-0.023997716151970758,0.019573067618553278,0.011115200104237841,-0.19903593691176633,0.8422563406612643,0.9383742373256795
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,slope,BWH_2019,-0.0016466665901320621,-0.021550059769583026,0.0182567265893189,0.01015497903861826,-0.16215361783318033,0.8712024588395706,0.9417357990358864
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,slope,MGH_2007,0.006671802627752148,-0.017395063726720963,0.030738668982225263,0.012279239080059375,0.5433400705249471,0.586960648749329,0.8640060749590123
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,slope,MGH_2008,-0.010095836658326628,-0.03151244031668832,0.01132076700003506,0.01092703938811791,-0.9239315700925235,0.3556415304948748,0.6511247921498206
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,slope,MGH_2009,0.0013584541249673883,-0.01986185105089303,0.022578759300827807,0.010826885260771874,0.12547044623160075,0.9001646510315477,0.9483754695513107
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,slope,MGH_2010,0.003086724671486095,-0.01962518539555323,0.02579863473852542,0.011587922148665986,0.2663743017846769,0.7899804164839341,0.9383742373256795
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,slope,MGH_2011,-0.011383971581929794,-0.030992383788716348,0.008224440624856761,0.010004475776828153,-1.1378878649790685,0.25531354508008763,0.5526625519846058
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,slope,MGH_2012,-0.005173673214081889,-0.023551079504290712,0.013203733076126937,0.009376399992636328,-0.5517760780411445,0.5811679208499085,0.8623782051321224
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,slope,MGH_2013,-0.02002091554937023,-0.0373707810789584,-0.0026710500197820626,0.008852134869029075,-2.261704757732207,0.02383041682001929,0.12013141629817942
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,slope,MGH_2014,0.0011143570464927398,-0.01764715675624737,0.01987587084923285,0.009572376814435646,0.11641382992907581,0.9073371156535932,0.9483754695513107
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,slope,MGH_2015,-0.006233076518470813,-0.02288251715528785,0.010416364118346226,0.008494768663172236,-0.7337547101774953,0.4631905253447095,0.7685118692535814
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,slope,MGH_2016,0.016026805126381327,-0.00283451571337872,0.034888125966141374,0.009623299707818994,1.6654168126302293,0.09599766825732489,0.33644897065424345
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,intercept,BWH_2013,1.1145353566341658,-0.7717111235919525,3.000781836860284,0.9623883372881291,1.15809316618982,0.24697437837854966,0.25458423317452733
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,intercept,BWH_2014,0.8471897319325915,0.09555060324093634,1.5988288606242467,0.3834963982096044,2.209120439951434,0.02728748540267539,0.029276369178380595
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,intercept,BWH_2015,1.1819864852242297,0.35464837089142687,2.0093245995570324,0.42211903935926404,2.8001259716177955,0.005160938559192825,0.005763504776615999
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,intercept,BWH_2016,0.9149179320458846,0.16316571979107286,1.6666701443006962,0.3835540949652838,2.385368697807008,0.01716138685775737,0.018629470099276436
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,intercept,BWH_2017,0.7485207025508829,0.1904634980229657,1.3065779070788,0.28472829548389733,2.6288946845931407,0.008636673116499159,0.009544431552167238
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,intercept,BWH_2018,1.1695994452306815,0.43163987748147037,1.9075590129798927,0.37651690213194855,3.1063663772013106,0.0019225595504819392,0.0021904084042642527
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,intercept,BWH_2019,0.6953401496938161,0.1709676317180736,1.2197126676695587,0.2675419151126889,2.598995186981966,0.009423454379038026,0.010351734959659683
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,intercept,MGH_2007,1.2629912180050598,0.6249398830475815,1.9010425529625379,0.3255423773040454,3.8796522543836724,1.0824072850779889e-4,1.2849221964796772e-4
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,intercept,MGH_2008,1.735661741410611,1.0484877644509127,2.422835718370309,0.35060541029327025,4.950470501749489,8.070592521004866e-7,1.0101966148740784e-6
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,intercept,MGH_2009,1.1855265891872082,0.48983920499835953,1.881213973376057,0.35494906522586245,3.3399907348194584,8.543367004526014e-4,9.855671027164806e-4
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,intercept,MGH_2010,1.3574904943487807,0.718922491993376,1.9960584967041854,0.32580598796322174,4.166560912017429,3.2337054498466394e-5,3.901651165716601e-5
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,intercept,MGH_2011,1.265914976968806,0.6667911893389561,1.8650387645986561,0.3056810188124181,4.14129402567072,3.607775835173979e-5,4.338763095895504e-5
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,intercept,MGH_2012,1.3906481227248102,0.7978353835139594,1.983460861935661,0.3024610369817416,4.597776085812859,4.557159575987118e-6,5.571543933432756e-6
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,intercept,MGH_2013,1.5260723215598082,1.0024733574032156,2.049671285716401,0.2671472375445031,5.712476518891892,1.2933012737829686e-8,1.6937183941357028e-8
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,intercept,MGH_2014,0.9066393232926319,0.33269399818608736,1.4805846483991765,0.2928346284083545,3.096079614014548,0.0019901673613383366,0.0022604370030015674
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,intercept,MGH_2015,0.6087540007946604,0.08937817760851774,1.128129823980803,0.26499253419088975,2.2972496287617634,0.021714888012100492,0.02350317290721465
K. pneumoniae,CIP,AMC,NS,52,0.1208304866765305,7067.073383716144,intercept,MGH_2016,0.3767774164434689,-0.18050762003283866,0.9340624529197765,0.28433432495295885,1.3251211105300218,0.18529339107763376,0.19153923572070009
K. pneumoniae,CIP,AMC,S,52,0.1208304866765305,51957.83940424247,amplitude,NA,0.009223653351596892,-0.01782165923639147,0.03626896593958526,0.013798882429125404,0.6684348097733233,0.503863886803714,0.5257710123169189
